,Name,FAMACHA,Mean_R,Mean_G,Mean_B,Median_R,Median_G,Median_B,Std_R,Std_G,Std_B
1032,90_640x640img252_3.jpg,1,174.09,127.58,128.25,186.0,127.0,128.0,45.69,49.89,50.68
1033,90_640x640img253_2.jpg,0,192.14,144.79,172.04,202.0,153.0,181.0,44.32,59.42,57.18
1034,90_640x640img254_2.jpg,0,144.57,96.1,120.59,141.0,84.0,113.0,54.12,56.59,59.66
1035,90_640x640img255_1.jpg,0,153.51,102.92,129.97,155.0,97.0,127.0,49.0,43.14,46.99
1036,90_640x640img256_2.jpg,0,203.06,166.08,191.89,214.0,171.0,199.0,41.13,44.13,44.29
1037,90_640x640img257_3.jpg,1,165.3,121.77,140.3,176.0,124.0,143.0,38.76,40.67,41.22
1038,90_640x640img258_3.jpg,1,90.94,62.03,83.52,91.0,63.0,87.0,32.01,23.94,29.1
1039,90_640x640img259_2.jpg,0,180.08,144.85,172.12,190.0,149.0,184.0,49.5,48.92,51.13
1040,90_640x640img25_1.jpg,0,132.46,64.96,74.31,140.0,58.0,68.0,50.23,38.55,39.57
1041,90_640x640img260_3.jpg,1,170.94,126.92,150.22,184.0,126.0,152.0,43.4,46.75,47.47
1042,90_640x640img261_3.jpg,1,171.59,117.77,145.62,184.0,118.0,149.0,41.1,35.74,38.55
1043,90_640x640img262_3.jpg,1,191.27,141.47,165.85,204.0,142.0,168.0,40.79,48.13,47.24
1044,90_640x640img263_1.jpg,0,177.08,116.48,143.15,190.0,119.0,150.0,46.51,56.5,58.21
1045,90_640x640img264_2.jpg,0,205.57,168.38,192.1,217.0,177.0,199.0,40.83,47.82,46.62
1046,90_640x640img265_2.jpg,0,149.49,124.09,143.92,154.0,123.0,143.0,31.95,41.19,42.89
1047,90_640x640img266_3.jpg,1,178.46,155.33,162.58,190.0,159.0,166.0,49.96,48.1,53.38
1048,90_640x640img267_2.jpg,0,127.5,85.88,108.31,120.0,68.0,96.0,64.21,68.24,70.86
1049,90_640x640img268_3.jpg,1,139.78,114.13,140.9,145.0,125.0,157.0,57.74,54.22,60.07
1050,90_640x640img269_3.jpg,1,113.96,82.99,84.18,122.0,87.0,88.0,41.13,23.5,20.81
1051,90_640x640img26_1.jpg,0,142.18,71.93,81.12,148.0,67.0,76.0,45.97,35.46,36.32
1052,90_640x640img270_2.jpg,0,177.99,112.19,109.54,190.0,119.0,115.0,61.56,44.34,43.21
1053,90_640x640img271_2.jpg,0,108.48,70.88,72.21,108.0,70.0,71.0,31.78,23.5,23.23
1054,90_640x640img272_1.jpg,0,129.59,84.33,109.67,132.0,81.0,109.0,50.07,47.56,52.8
1055,90_640x640img273_2.jpg,0,161.6,111.41,140.6,170.0,108.0,141.0,39.54,42.44,44.49
1056,90_640x640img274_3.jpg,1,176.68,113.78,137.62,186.0,116.0,140.0,39.04,34.27,35.01
1057,90_640x640img275_2.jpg,0,99.48,64.06,73.61,109.0,65.0,74.0,34.56,23.2,23.61
1058,90_640x640img277_1.jpg,0,149.82,117.19,135.77,173.0,119.0,138.0,58.17,43.87,46.83
1059,90_640x640img278_1.jpg,0,150.0,100.39,123.98,151.0,99.0,123.0,40.54,40.73,43.41
1060,90_640x640img279_2.jpg,0,170.1,102.83,103.0,172.0,107.0,107.0,48.55,32.97,33.98
1061,90_640x640img27_2.jpg,0,134.06,64.86,73.76,142.0,59.0,68.0,45.82,32.78,33.35
1062,90_640x640img280_3.jpg,1,112.22,73.68,72.47,109.0,66.0,65.0,48.11,38.12,35.93
1063,90_640x640img281_2.jpg,0,126.95,77.87,90.6,129.0,73.0,86.0,49.1,41.44,45.27
1064,90_640x640img282_4.jpg,1,191.66,185.63,199.21,208.0,199.0,218.0,56.44,53.87,59.87
1065,90_640x640img283_2.jpg,0,171.51,113.72,135.95,189.0,119.0,144.0,57.89,51.79,55.2
1066,90_640x640img284_3.jpg,1,161.22,127.94,138.86,160.0,115.0,127.0,48.74,57.26,57.55
1067,90_640x640img285_3.jpg,1,123.6,91.79,114.14,125.0,95.0,121.0,46.97,38.3,44.23
1068,90_640x640img286_3.jpg,1,148.79,123.39,143.15,163.0,131.0,151.0,48.43,37.18,43.81
1069,90_640x640img287_3.jpg,1,190.73,126.33,136.02,198.0,133.0,143.0,42.58,39.24,39.0
1070,90_640x640img288_2.jpg,0,199.88,149.75,168.25,213.0,154.0,175.0,44.6,44.76,44.07
1071,90_640x640img28_3.jpg,1,177.64,122.2,126.37,203.0,132.0,133.0,70.11,54.28,56.48
1072,90_640x640img290_3.jpg,1,186.63,166.13,180.96,204.0,173.0,189.0,56.82,50.28,54.79
1073,90_640x640img291_3.jpg,1,125.07,78.92,69.26,138.0,84.0,73.0,53.95,37.53,34.07
1074,90_640x640img292_3.jpg,1,188.93,170.24,171.34,198.0,168.0,168.0,52.62,55.42,56.78
1075,90_640x640img293_3.jpg,1,63.96,37.1,44.3,63.0,33.0,41.0,23.37,18.44,19.14
1076,90_640x640img294_2.jpg,0,145.96,83.65,91.91,149.0,79.0,87.0,43.11,38.54,39.06
1077,90_640x640img295_3.jpg,1,196.11,148.31,162.72,210.0,158.0,173.0,47.67,50.59,51.13
1078,90_640x640img296_3.jpg,1,197.37,156.32,176.47,207.0,162.0,184.0,45.16,44.06,45.55
1079,90_640x640img297_3.jpg,1,177.7,133.32,125.01,196.0,136.0,126.0,54.6,44.35,44.8
1080,90_640x640img29_3.jpg,1,183.52,124.74,132.1,202.0,135.0,140.0,68.54,47.32,49.4
1081,90_640x640img2_4.jpg,1,207.55,191.3,189.37,230.0,204.0,201.0,57.83,53.3,51.67
1082,90_640x640img30_4.jpg,1,200.97,159.38,167.12,218.0,169.0,177.0,52.7,47.84,49.26
1083,90_640x640img31_3.jpg,1,198.3,155.25,164.12,213.0,155.0,163.0,57.67,51.2,51.83
1084,90_640x640img32_3.jpg,1,170.26,118.69,124.41,193.0,128.0,132.0,69.68,52.06,51.71
1085,90_640x640img33_4.jpg,1,184.8,158.02,163.26,200.0,166.0,172.0,55.36,51.06,53.53
1086,90_640x640img34_3.jpg,1,176.04,124.36,127.09,207.0,137.0,140.0,73.05,57.97,58.9
1087,90_640x640img35_3.jpg,1,220.22,176.47,181.92,242.0,189.0,195.0,57.08,51.34,53.26
1088,90_640x640img36_3.jpg,1,156.76,97.32,96.71,182.0,101.0,99.0,68.08,50.45,50.47
1089,90_640x640img37_4.jpg,1,200.19,153.36,152.97,229.0,164.0,164.0,70.63,63.13,62.8
1090,90_640x640img38_3.jpg,1,179.17,115.99,113.92,199.0,120.0,116.0,59.02,54.52,54.61
1091,90_640x640img39_3.jpg,1,165.4,131.08,144.08,177.0,134.0,147.0,48.26,42.32,47.43
1092,90_640x640img3_1.jpg,0,26.68,30.13,37.52,3.0,1.0,2.0,56.38,58.26,61.99
1093,90_640x640img40_1.jpg,0,150.63,80.28,84.22,161.0,74.0,78.0,49.28,43.36,45.28
1094,90_640x640img41_1.jpg,0,135.18,76.48,82.68,143.0,69.0,74.0,51.59,42.45,45.65
1095,90_640x640img42_2.jpg,0,193.12,138.89,152.5,204.0,137.0,151.0,52.69,39.21,41.71
1096,90_640x640img43_2.jpg,0,148.78,92.83,97.81,180.0,91.0,94.0,77.25,56.8,57.71
1097,90_640x640img44_3.jpg,1,192.06,141.9,145.35,225.0,155.0,159.0,74.29,65.6,67.3
1098,90_640x640img45_3.jpg,1,163.2,111.53,119.18,180.0,112.0,120.0,63.1,55.53,57.76
1099,90_640x640img46_4.jpg,1,186.61,152.23,167.08,209.0,160.0,175.0,64.36,62.56,67.4
1100,90_640x640img47_3.jpg,1,215.46,166.7,161.59,229.0,172.0,166.0,48.23,47.24,47.94
1101,90_640x640img48_4.jpg,1,203.6,169.85,174.38,221.0,180.0,183.0,56.33,50.21,51.59
1102,90_640x640img49_3.jpg,1,176.83,124.96,130.62,194.0,123.0,129.0,58.99,55.93,56.95
1103,90_640x640img4_4.jpg,1,136.09,114.74,110.24,152.0,115.0,103.0,64.87,60.17,60.91
1104,90_640x640img50_4.jpg,1,198.08,174.23,185.76,205.0,175.0,187.0,44.46,45.9,45.91
1105,90_640x640img51_3.jpg,1,200.68,123.91,133.39,218.0,126.0,137.0,53.4,56.49,58.4
1106,90_640x640img52_3.jpg,1,189.6,140.25,144.32,214.0,150.0,155.0,61.3,58.6,60.54
1107,90_640x640img53_2.jpg,0,168.89,98.4,104.45,177.0,92.0,98.0,50.03,46.59,47.99
1108,90_640x640img54_2.jpg,0,166.73,96.88,101.43,173.0,92.0,97.0,41.16,39.59,40.97
1109,90_640x640img55_2.jpg,0,208.5,132.38,135.89,221.0,137.0,139.0,47.79,49.17,49.54
1110,90_640x640img56_2.jpg,0,212.92,160.78,161.9,242.0,173.0,175.0,63.88,61.35,61.06
1111,90_640x640img57_1.jpg,0,174.43,109.34,121.42,182.0,108.0,120.0,43.57,44.5,46.67
1112,90_640x640img58_2.jpg,0,205.57,136.29,136.74,217.0,137.0,138.0,45.25,49.7,51.37
1113,90_640x640img59_2.jpg,0,168.66,102.04,103.06,195.0,101.0,102.0,68.12,50.41,51.99
1114,90_640x640img5_4.jpg,1,207.44,163.72,160.39,224.0,170.0,167.0,49.45,45.54,47.63
1115,90_640x640img60_2.jpg,0,195.59,148.87,150.8,224.0,157.0,160.0,62.67,63.6,64.43
1116,90_640x640img61_3.jpg,1,218.04,169.87,168.33,232.0,177.0,175.0,46.05,48.21,48.86
1117,90_640x640img62_4.jpg,1,208.85,191.09,195.27,221.0,199.0,202.0,44.8,42.67,43.43
1118,90_640x640img63_2.jpg,0,160.94,90.12,96.28,175.0,89.0,96.0,43.62,29.79,27.19
1119,90_640x640img64_1.jpg,0,143.25,69.6,92.45,143.0,63.0,85.0,44.23,36.73,40.02
1120,90_640x640img65_2.jpg,0,225.16,180.75,187.21,243.0,189.0,195.0,49.4,49.83,49.23
1121,90_640x640img66_2.jpg,0,214.17,165.75,166.99,230.0,173.0,174.0,47.84,50.08,49.43
1122,90_640x640img67_1.jpg,0,148.2,92.84,110.85,158.0,84.0,104.0,49.77,51.77,55.45
1123,90_640x640img68_3.jpg,1,156.87,104.26,116.3,166.0,97.0,110.0,44.93,45.08,48.96
1124,90_640x640img69_3.jpg,1,193.51,142.08,135.96,206.0,144.0,138.0,48.82,46.15,46.23
1125,90_640x640img6_3.jpg,1,185.84,146.46,147.59,200.0,153.0,154.0,56.76,52.43,52.43
1126,90_640x640img70_4.jpg,1,226.4,188.79,187.93,239.0,193.0,194.0,42.58,41.21,40.47
1127,90_640x640img71_2.jpg,0,169.12,101.59,103.07,186.0,99.0,100.0,58.48,41.24,41.96
1128,90_640x640img72_2.jpg,0,187.89,133.44,133.99,207.0,136.0,138.0,62.94,53.74,54.54
1129,90_640x640img73_3.jpg,1,186.09,128.08,129.86,220.0,139.0,141.0,71.84,56.87,55.27
1130,90_640x640img74_4.jpg,1,190.79,150.94,150.11,240.0,178.0,177.0,86.28,71.92,69.62
1131,90_640x640img75_4.jpg,1,197.34,165.46,159.48,215.0,175.0,167.0,53.36,55.72,55.61
1132,90_640x640img76_4.jpg,1,208.73,188.08,183.47,234.0,206.0,199.0,58.12,56.86,55.03
1133,90_640x640img77_3.jpg,1,216.06,174.87,176.88,235.0,180.0,184.0,53.56,57.01,55.95
1134,90_640x640img78_4.jpg,1,199.32,158.63,163.14,219.0,167.0,173.0,60.32,58.2,58.77
1135,90_640x640img79_4.jpg,1,176.37,138.74,139.6,195.0,153.0,155.0,63.49,56.05,56.92
1136,90_640x640img7_1.jpg,0,190.51,127.03,131.41,199.0,119.0,123.0,47.41,51.97,53.11
1137,90_640x640img80_4.jpg,1,188.21,141.87,138.1,215.0,152.0,151.0,68.83,61.52,62.56
1138,90_640x640img81_4.jpg,1,201.76,148.02,154.88,217.0,153.0,161.0,51.66,52.74,52.98
1139,90_640x640img82_4.jpg,1,215.51,170.86,167.34,242.0,182.0,178.0,62.58,60.9,60.13
1140,90_640x640img83_4.jpg,1,145.39,111.41,114.57,167.0,112.0,113.0,78.51,66.61,66.74
1141,90_640x640img84_4.jpg,1,161.85,131.49,130.56,195.0,146.0,142.0,83.63,68.46,65.9
1142,90_640x640img85_1.jpg,0,124.8,65.23,71.11,124.0,55.0,60.0,54.15,35.5,37.64
1143,90_640x640img86_3.jpg,1,193.89,123.75,128.22,211.0,122.0,126.0,54.41,36.35,35.6
1144,90_640x640img87_3.jpg,1,169.55,120.55,118.71,179.0,118.0,115.0,50.33,39.67,36.85
1145,90_640x640img88_5.jpg,1,204.66,182.28,182.91,218.0,188.0,189.0,45.49,42.43,44.66
1146,90_640x640img89_5.jpg,1,213.08,200.21,198.97,232.0,212.0,210.0,50.67,44.87,44.25
1147,90_640x640img8_5.jpg,1,178.72,165.95,162.47,195.0,181.0,179.0,48.8,48.15,51.02
1148,90_640x640img90_4.jpg,1,180.31,149.8,150.79,205.0,164.0,165.0,62.95,55.47,54.64
1149,90_640x640img91_5.jpg,1,184.17,162.75,164.66,213.0,181.0,183.0,69.98,64.59,63.51
1150,90_640x640img92_5.jpg,1,189.9,161.26,161.82,207.0,178.0,178.0,54.8,55.25,57.46
1151,90_640x640img93_5.jpg,1,168.65,162.87,168.58,207.0,193.0,193.0,71.5,68.0,64.39
1152,90_640x640img94_2.jpg,0,188.48,136.55,148.4,208.0,149.0,162.0,60.81,51.66,50.95
1153,90_640x640img95_3.jpg,1,169.29,142.78,162.4,182.0,150.0,174.0,46.79,43.34,48.26
1154,90_640x640img96_4.jpg,1,173.95,130.52,123.3,195.0,142.0,133.0,65.04,50.49,49.59
1155,90_640x640img97_4.jpg,1,195.34,156.09,151.09,220.0,174.0,169.0,69.86,58.27,57.83
1156,90_640x640img99_3.jpg,1,171.13,124.65,139.79,178.0,124.0,141.0,39.79,36.87,39.96
1157,90_640x640img9_2.jpg,0,176.13,119.95,129.26,199.0,119.0,128.0,60.71,52.54,54.33
